galaxy_id,redshift,source_h5_row,bundle_h5_row
2694951872648129949,0.30000001192092896,42621,3811
2670300236650676553,0.17000000178813934,42927,3841
2648096533684750177,0.18199999630451202,43002,3847
2754578256649993140,0.10999999940395355,43003,3848
2636602561656116037,0.25999999046325684,43009,3850
2738859631684357363,0.20999999344348907,43110,3857
2660704711638892066,0.2619999945163727,43140,3861
2647665704647495133,0.2460000067949295,43274,3872
2671306147638359543,0.2639999985694885,43367,3878
2680754531652390552,0.07400000095367432,43475,3885
2739794768644273232,0.3479999899864197,43482,3886
2721248970642540789,0.25,43618,3894
2770107401648535024,0.3659999966621399,43665,3900
2636482286659050872,0.33000001311302185,43736,3907
2656354535666479368,0.20800000429153442,43806,3912
2661932370655103625,0.3700000047683716,43913,3919
2696437192683179030,0.4320000112056732,43969,3923
2720277417648575298,0.2460000067949295,44067,3929
2714890689647365424,0.33000001311302185,44072,3930
2663803677682471741,0.1379999965429306,44081,3931
2697324675683405746,0.1679999977350235,44111,3934
2752999127666358744,0.3580000102519989,44136,3936
2704212583688551023,0.09799999743700027,44268,3947
2703257679688035644,0.3479999899864197,44271,3948
2757386105675632353,0.07999999821186066,44357,3953
2711257907687014209,0.14000000059604645,44394,3958
2653469620637943514,0.15600000321865082,44396,3959
2706189224661678692,0.23000000417232513,44432,3961
2755806001663741859,0.2980000078678131,44470,3968
2718736368683321559,0.25999999046325684,44521,3970
2714546208683300770,0.18000000715255737,44539,3972
2636387242666999864,0.14000000059604645,44823,3994
2739038354682313764,0.21199999749660492,44836,3996
2763119202674170341,0.13600000739097595,44849,3999
2688711096686728293,0.22200000286102295,44942,4005
2689341152688118520,0.17000000178813934,44954,4006
2757404227655346863,0.31200000643730164,45036,4010
2719777456672898362,0.2619999945163727,45096,4015
2767216399652913906,0.25,45120,4019
2733684402649940918,0.3400000035762787,45255,4032
2736765931673709575,0.2680000066757202,45405,4047
2759170816642296358,0.28999999165534973,45460,4053
2740723162679767587,0.3700000047683716,45574,4060
2743226468681199287,0.335999995470047,45808,4083
2772182177664509029,0.3700000047683716,45815,4084
2681856003651115058,0.1120000034570694,45916,4093
2663136136686139133,0.09799999743700027,45936,4097
2760394759663712637,0.3700000047683716,46028,4103
2645322421638161280,0.1679999977350235,46148,4109
2745432183651997983,0.1340000033378601,46238,4119
2769069005660714100,0.12999999523162842,46260,4120
2665438816647437811,0.3019999861717224,46262,4121
2667657756645779815,0.28999999165534973,46296,4124
2677700281638769978,0.09399999678134918,46342,4129
2633412054650629381,0.15000000596046448,46390,4134
2654573490679848615,0.21799999475479126,46454,4139
2663776569651422532,0.24799999594688416,46548,4152
2675903700651539440,0.10000000149011612,46553,4153
2668499542641670762,0.36800000071525574,46667,4167
2727490533638772690,0.3400000035762787,46823,4183
2631128088649252307,0.335999995470047,46865,4188
2725438921663407989,0.25,46896,4192
2694494248644444790,0.3499999940395355,46973,4204
2760721287647036078,0.25999999046325684,46982,4206
2762670211676547893,0.21799999475479126,46988,4207
2682163602647909319,0.06199999898672104,46994,4208
2625639531672572017,0.32199999690055847,47032,4213
2759144991676705926,0.16200000047683716,47035,4214
2672932098648417161,0.25999999046325684,47130,4223
2669782560643257829,0.02800000086426735,47212,4231
2731550190687398827,0.3479999899864197,47224,4233
2685355982689968124,0.2840000092983246,47343,4241
2735694423655044795,0.27799999713897705,47563,4259
2704713047641046407,0.28999999165534973,47617,4264
2757779951650318518,0.17000000178813934,47674,4270
2655795381648837042,0.25200000405311584,47692,4273
2685793999660005857,0.16200000047683716,47757,4280
2742932903641150218,0.17000000178813934,47798,4284
2713622706639506791,0.15800000727176666,47828,4285
2772352208662258670,0.3240000009536743,47833,4287
2639921005641280697,0.10000000149011612,47862,4288
2760995784647567883,0.33000001311302185,47948,4293
2658556263643920351,0.12800000607967377,48054,4300
2653066946649932893,0.3400000035762787,48108,4303
2657116339684844425,0.14000000059604645,48138,4309
2745113675646580280,0.2199999988079071,48209,4315
2756416017643251107,0.22599999606609344,48255,4319
2744492496667493876,0.13199999928474426,48290,4324
2748206190678541039,0.2619999945163727,48436,4340
2748586940647341335,0.20399999618530273,48447,4341
2727946259650281843,0.14000000059604645,48511,4347
2759203739648877770,0.2800000011920929,48531,4348
2654205064643544166,0.11800000071525574,48542,4350
2651936330658509117,0.3479999899864197,48547,4351
2764904504653624330,0.2199999988079071,48552,4353
2748219150664464981,0.28999999165534973,48589,4356
2643688935654241087,0.15199999511241913,48623,4362
2717323273639188183,0.11999999731779099,48636,4363
2759866714652596342,0.10000000149011612,48662,4365
2724712252670535036,0.1120000034570694,48696,4372
2655104252657938886,0.1720000058412552,48799,4383
2762715545652845012,0.1720000058412552,48935,4388
2744593856647927868,0.27000001072883606,48951,4390
2656101821672957347,0.10000000149011612,48952,4391
2643727743676791598,0.2879999876022339,49084,4404
2656116025672860371,0.07800000160932541,49137,4409
2679746852646346421,0.20999999344348907,49224,4420
2703641708645398344,0.3100000023841858,49236,4422
2676773836679578257,0.3400000035762787,49250,4424
2714563681645559942,0.3700000047683716,49331,4427
2649638339644547089,0.0820000022649765,49341,4429
2678690540650804643,0.05000000074505806,49350,4431
2714780619648083952,0.3779999911785126,49354,4433
2725154160644988564,0.14000000059604645,49527,4447
2648352179652350104,0.1340000033378601,49561,4450
2697590290641013269,0.18799999356269836,49607,4455
2738749476648902206,0.492000013589859,49635,4459
2725754381657116176,0.17000000178813934,49774,4464
2733562601667182033,0.25999999046325684,49824,4467
2634688107646585906,0.3700000047683716,49862,4470
2668651034662951805,0.3700000047683716,49880,4474
2668137072662956435,0.10999999940395355,49924,4476
2754425151682232797,0.25200000405311584,49945,4477
2735246197685244766,0.257999986410141,49959,4480
