galaxy_id,cluster,phz_log_sfr,phz_log_stellar_mass,phz_log_ssfr,valid
2672784676646157229,2,0.5913534164428711,10.03854751586914,-9.44719409942627,True
2706602159648785275,1,0.0875808522105217,9.184906005859375,-9.097325153648853,True
2678601972639932646,3,0.38748079538345337,9.824974060058594,-9.43749326467514,True
2667305106644354851,2,0.3494618535041809,9.937289237976074,-9.587827384471893,True
2644796150666172457,1,-0.7790560126304626,9.244595527648926,-10.023651540279388,True
2667798605644828757,1,-0.16669225692749023,9.477211952209473,-9.643904209136963,True
2665273324684936758,1,-0.6593914031982422,8.732377052307129,-9.391768455505371,True
2733849943661962689,1,-0.1887759566307068,9.403416633605957,-9.592192590236664,True
2625931224670498646,1,0.30969032645225525,9.539630889892578,-9.229940563440323,True
2664620840683968426,2,0.16972175240516663,9.2242431640625,-9.054521411657333,True
2651466704638427114,3,-1.5754961967468262,7.708142280578613,-9.28363847732544,True
2664154629686110511,2,0.47391968965530396,10.218825340270996,-9.744905650615692,True
2630269677670914592,1,0.2847020626068115,9.597868919372559,-9.313166856765747,True
2662068984684885698,3,0.45583274960517883,9.765631675720215,-9.309798926115036,True
2647902069667052006,2,0.17940941452980042,9.882015228271484,-9.702605813741684,True
2645620280665456403,2,-0.19956186413764954,9.932805061340332,-10.132366925477982,True
2643353585667109053,2,0.056981027126312256,9.086315155029297,-9.029334127902985,True
2664067766685984467,1,-0.4249052107334137,9.184842109680176,-9.60974732041359,True
2656994275642961216,2,0.2752269506454468,9.904352188110352,-9.629125237464905,True
2629164022648796535,2,0.2594183385372162,10.658300399780273,-10.398882061243057,True
2677860672641157920,1,-1.7749725580215454,8.286646842956543,-10.061619400978088,True
2671502695645197292,1,-0.669214129447937,9.035812377929688,-9.705026507377625,True
2656094727640745979,3,-0.00233285129070282,10.846413612365723,-10.848746463656425,True
2686107163643250019,2,0.3069353997707367,9.54001522064209,-9.233079820871353,True
2761079248662242462,2,-1.01036536693573,9.045591354370117,-10.055956721305847,True
2761297487662717381,3,0.3859858512878418,10.282387733459473,-9.89640188217163,True
2743037290653178384,3,0.5030999183654785,10.305386543273926,-9.802286624908447,True
2671053480645068268,1,-0.4273524284362793,9.284494400024414,-9.711846828460693,True
2653121559680846093,3,-0.18604975938796997,10.151117324829102,-10.337167084217072,True
2669876141642521177,1,0.13550522923469543,9.723316192626953,-9.587810963392258,True
2630984407650612225,3,-0.836642324924469,9.979166030883789,-10.815808355808258,True
2682692118647126198,2,-0.009957104921340942,9.44127368927002,-9.45123079419136,True
2625387580670315760,1,-0.6272135972976685,8.993644714355469,-9.620858311653137,True
2625335926654851597,3,-0.43667951226234436,10.175284385681152,-10.611963897943497,True
2748307941674056919,2,-0.17655371129512787,9.220381736755371,-9.396935448050499,True
2667803443644330231,2,0.3585207462310791,9.102665901184082,-8.744145154953003,True
2740798648647925585,1,-0.372445672750473,9.37437915802002,-9.746824830770493,True
2667747132641929626,1,0.12090399861335754,9.333930015563965,-9.213026016950607,True
2761292517662723175,3,-0.6003339290618896,10.277066230773926,-10.877400159835815,True
2762006646657795373,2,0.21392473578453064,9.844817161560059,-9.630892425775528,True
2652670503680869769,2,-0.09842142462730408,9.791236877441406,-9.88965830206871,True
2740799185682073725,2,-0.05416621267795563,9.332820892333984,-9.38698710501194,True
2707994820653718505,1,-0.0023873746395111084,9.288540840148926,-9.290928214788437,True
2656579731680503055,1,-1.1844863891601562,8.569414138793945,-9.753900527954102,True
2745107518683070841,1,-0.19084186851978302,9.414786338806152,-9.605628207325935,True
2743540143661432772,3,-0.29072505235671997,10.315260887145996,-10.605985939502716,True
2628861776654332527,2,-0.34065765142440796,9.284759521484375,-9.625417172908783,True
2707787999638482486,1,-0.03468349575996399,9.649635314941406,-9.68431881070137,True
2757038956662448170,1,0.2837815582752228,9.061774253845215,-8.777992695569992,True
2628443519655995621,3,-0.9932114481925964,10.088824272155762,-11.082035720348358,True
2765709756656718852,1,0.21778792142868042,9.301183700561523,-9.083395779132843,True
2712871813643657599,1,0.6101951003074646,9.584639549255371,-8.974444448947906,True
2651270295645667103,1,0.06536301970481873,9.226097106933594,-9.160734087228775,True
2725240323642254844,2,-0.09882590919733047,9.285094261169434,-9.383920170366764,True
2768547461660031066,2,0.8447602987289429,10.281821250915527,-9.437060952186584,True
2650056107637778387,2,0.06014224886894226,9.709878921508789,-9.649736672639847,True
2713515403643472305,2,0.19251695275306702,9.490029335021973,-9.297512382268906,True
2699007912650504854,1,0.10196024179458618,9.579933166503906,-9.47797292470932,True
2743924561663256931,1,-0.7787594795227051,8.714263916015625,-9.49302339553833,True
2731078925651185207,3,0.11773981899023056,9.874423027038574,-9.756683208048344,True
2740895751646274607,1,0.34531208872795105,9.947866439819336,-9.602554351091385,True
2655357916652310967,1,-0.4215453565120697,8.936041831970215,-9.357587188482285,True
2743560549648304874,2,0.08416515588760376,9.594124794006348,-9.509959638118744,True
