descendant_id,descendant_bundle_index,stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,n_mass_compatible,n_with_history,n_with_stamp,n_selected,candidate_redshift_p16,candidate_redshift_median,candidate_redshift_p84,selected_delta_ms_median,analogue_centroid_x,analogue_centroid_y,median_cumulative_sfh_distance,best_cumulative_sfh_distance
2738409891672949920,12250,6,0.9,2.8576919445354467,10.596307557657099,2.0,False,1871,1871,1871,5,0.4740000069141388,0.5960000157356262,0.7900000214576721,1.1712603298122448,12.417840957641602,8.603083610534668,0.013929993243038223,0.0048878774457839945
2738409891672949920,12250,7,0.85,3.1023312977655424,10.571483973932066,2.0,False,1875,1875,1875,5,0.4699999988079071,0.5920000076293945,0.7806399822235106,1.72373967017556,13.163455963134766,3.5593175888061523,0.020805358892111415,0.015383128378307178
2738409891672949920,12250,8,0.8,3.3272216944346407,10.545155035209717,2.0,False,1896,1896,1896,5,0.46399998664855957,0.5899999737739563,0.7679200053215027,1.434419894618998,14.876492500305176,6.313724040985107,0.03661823891906742,0.03499312072985228
2738409891672949920,12250,9,0.6,4.103443687085762,10.420216298601417,2.0,False,1945,1945,1945,5,0.4320000112056732,0.5659999847412109,0.7400000095367432,1.5215733188293181,16.957931518554688,6.591452121734619,0.18281230897611445,0.11312759970944247
2738409891672949920,12250,10,0.4,4.713582457562913,10.244125039545736,2.0,False,2015,2015,2015,5,0.3799999952316284,0.5339999794960022,0.7239999771118164,1.753228896901947,17.72755241394043,6.591452121734619,0.27624935159212677,0.23228224049798946
2738409891672949920,12250,11,0.2,5.235079435672545,9.943095043881755,1.8309005447962052,False,2051,2051,2051,5,0.33000001311302185,0.44999998807907104,0.6660000085830688,1.6231027140978829,19.17703628540039,8.75102710723877,0.35769858821859124,0.3095122938290253
2738409891672949920,12250,12,0.1,5.536711946376482,9.642065048217773,1.5292680340922686,False,1730,1730,1730,5,0.3100000023841858,0.3700000047683716,0.5,1.3147228775706643,19.44329833984375,9.447529792785645,0.3786595556252359,0.3392241070717683
2738409891672949920,12250,13,0.03,5.965538526638024,9.119186302937436,1.100441453830726,False,1111,1111,1111,5,0.20600000023841858,0.25999999046325684,0.3440000116825104,1.7243391866978617,19.308074951171875,8.773733139038086,0.5395831047178063,0.5352483535972072
2676217911663406642,12251,1,0.99,1.0039854633370535,11.36400906544716,2.0,False,300,300,300,5,0.7279999852180481,0.8600000143051147,0.9599999785423279,0.24484822109762883,3.01776123046875,8.319392204284668,0.007919842000746002,0.005221027020309561
2676217911663406642,12251,2,0.98,1.3856951854483226,11.359599946542104,2.0,False,303,303,303,5,0.7279999852180481,0.8579999804496765,0.949999988079071,0.480661854205214,4.436831474304199,8.319392204284668,0.02876590214031526,0.016573281162642235
2676217911663406642,12251,3,0.97,1.6855513517167393,11.355145605115855,2.0,False,307,307,307,5,0.7279999852180481,0.8579999804496765,0.949999988079071,0.480661854205214,4.948647975921631,8.319392204284668,0.07062641873482511,0.050674176816619815
2676217911663406642,12251,4,0.96,1.8439274293744112,11.350645103889178,2.0,False,314,314,314,5,0.7278399872779846,0.8560000061988831,0.949999988079071,0.935470349404993,5.673295021057129,7.650862216949463,0.08591638682612773,0.00566874459005697
